Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-01-02 00:00:00-05:00,8600.0,8750.0,8500.0,8610.0,190820,0.0,0.0,0.0
2018-01-03 00:00:00-05:00,8510.0,8650.0,8470.0,8590.0,1856250,0.0,0.0,0.0
2018-01-04 00:00:00-05:00,8590.0,8840.0,8520.0,8610.0,707430,0.0,0.0,0.0
2018-01-05 00:00:00-05:00,8580.0,8800.0,8550.0,8760.0,2393610,0.0,0.0,0.0
2018-01-08 00:00:00-05:00,8800.0,9000.0,8700.0,8750.0,601320,0.0,0.0,0.0
2018-01-09 00:00:00-05:00,8750.0,8950.0,8690.0,8720.0,433380,0.0,0.0,0.0
2018-01-10 00:00:00-05:00,8710.0,8790.0,8500.0,8500.0,648120,0.0,0.0,0.0
2018-01-11 00:00:00-05:00,8600.0,8600.0,8380.0,8400.0,741710,0.0,0.0,0.0
2018-01-12 00:00:00-05:00,8400.0,8700.0,8300.0,8390.0,1589950,0.0,0.0,0.0
2018-01-16 00:00:00-05:00,8390.0,8520.0,8350.0,8370.0,403360,0.0,0.0,0.0
2018-01-17 00:00:00-05:00,8370.0,8480.0,8350.0,8370.0,901250,0.0,0.0,0.0
2018-01-18 00:00:00-05:00,8350.0,8400.0,8190.0,8220.0,341170,0.0,0.0,0.0
2018-01-19 00:00:00-05:00,8210.0,8250.0,8020.0,8030.0,998840,0.0,0.0,0.0
2018-01-22 00:00:00-05:00,8030.0,8030.0,8030.0,8030.0,0,0.0,0.0,0.0
2018-01-23 00:00:00-05:00,8030.0,8030.0,8030.0,8030.0,0,0.0,0.0,0.0
2018-01-24 00:00:00-05:00,8030.0,8030.0,8030.0,8030.0,0,0.0,0.0,0.0
2018-01-25 00:00:00-05:00,7630.0,7660.0,7210.0,7250.0,2121580,0.0,0.0,0.0
2018-01-26 00:00:00-05:00,7250.0,7600.0,7250.0,7600.0,757420,0.0,0.0,0.0
2018-01-29 00:00:00-05:00,7700.0,8130.0,7700.0,8120.0,1504440,0.0,0.0,0.0
2018-01-30 00:00:00-05:00,8250.0,8680.0,8140.0,8680.0,1238730,0.0,0.0,0.0
2018-01-31 00:00:00-05:00,9130.0,9280.0,8800.0,9260.0,2671410,0.0,0.0,0.0
2018-02-01 00:00:00-05:00,9300.0,9310.0,8990.0,9260.0,3538320,0.0,0.0,0.0
2018-02-02 00:00:00-05:00,9010.0,9500.0,8900.0,9370.0,1524060,0.0,0.0,0.0
2018-02-05 00:00:00-05:00,9210.0,9450.0,9150.0,9360.0,2225240,0.0,0.0,0.0
2018-02-06 00:00:00-05:00,8750.0,8900.0,8710.0,8710.0,1016880,0.0,0.0,0.0
2018-02-07 00:00:00-05:00,9100.0,9200.0,8600.0,9200.0,702040,0.0,0.0,0.0
2018-02-08 00:00:00-05:00,9200.0,9800.0,9110.0,9300.0,1122380,0.0,0.0,0.0
2018-02-09 00:00:00-05:00,9100.0,9250.0,8900.0,9250.0,469430,0.0,0.0,0.0
2018-02-12 00:00:00-05:00,9250.0,9700.0,9250.0,9650.0,1456880,0.0,0.0,0.0
2018-02-13 00:00:00-05:00,10000.0,10000.0,9600.0,10000.0,553120,0.0,0.0,0.0
2018-02-14 00:00:00-05:00,10000.0,10000.0,10000.0,10000.0,0,0.0,0.0,0.0
2018-02-15 00:00:00-05:00,10000.0,10000.0,10000.0,10000.0,0,0.0,0.0,0.0
2018-02-16 00:00:00-05:00,10000.0,10000.0,10000.0,10000.0,0,0.0,0.0,0.0
2018-02-20 00:00:00-05:00,10000.0,10000.0,10000.0,10000.0,0,0.0,0.0,0.0
2018-02-21 00:00:00-05:00,10000.0,10200.0,10000.0,10050.0,832890,0.0,0.0,0.0
2018-02-22 00:00:00-05:00,10000.0,10000.0,9600.0,9600.0,313160,0.0,0.0,0.0
2018-02-23 00:00:00-05:00,9500.0,9600.0,9190.0,9300.0,882330,0.0,0.0,0.0
2018-02-26 00:00:00-05:00,9200.0,9500.0,9100.0,9380.0,1661790,0.0,0.0,0.0
2018-02-27 00:00:00-05:00,9350.0,9490.0,9250.0,9380.0,924330,0.0,0.0,0.0
2018-02-28 00:00:00-05:00,9380.0,9380.0,9380.0,9380.0,0,0.0,0.0,0.0
2018-03-01 00:00:00-05:00,9840.0,10500.0,9840.0,10500.0,3311830,0.0,0.0,0.0
2018-03-02 00:00:00-05:00,10500.0,11200.0,10500.0,11200.0,3006420,0.0,0.0,0.0
2018-03-05 00:00:00-05:00,11200.0,11400.0,10500.0,11150.0,3534960,0.0,0.0,0.0
2018-03-06 00:00:00-05:00,10650.0,11400.0,10650.0,11300.0,3324520,0.0,0.0,0.0
2018-03-07 00:00:00-05:00,11250.0,11450.0,10700.0,10700.0,3541310,0.0,0.0,0.0
2018-03-08 00:00:00-05:00,10650.0,11000.0,10650.0,10800.0,1792510,0.0,0.0,0.0
2018-03-09 00:00:00-05:00,10800.0,11200.0,10800.0,10950.0,3761330,0.0,0.0,0.0
2018-03-12 00:00:00-04:00,10900.0,11000.0,10400.0,10800.0,2580340,0.0,0.0,0.0
2018-03-13 00:00:00-04:00,10600.0,11550.0,10600.0,11550.0,1985440,0.0,0.0,0.0
2018-03-14 00:00:00-04:00,11550.0,12350.0,11550.0,11900.0,3897520,0.0,0.0,0.0
2018-03-15 00:00:00-04:00,11650.0,11900.0,11350.0,11500.0,2281310,0.0,0.0,0.0
2018-03-16 00:00:00-04:00,11300.0,11600.0,11150.0,11600.0,3125460,0.0,0.0,0.0
2018-03-19 00:00:00-04:00,11350.0,11500.0,11000.0,11400.0,2443910,0.0,0.0,0.0
2018-03-20 00:00:00-04:00,11000.0,11350.0,10650.0,10650.0,2963110,0.0,0.0,0.0
2018-03-21 00:00:00-04:00,10650.0,10950.0,9910.0,9910.0,3915670,0.0,0.0,0.0
2018-03-22 00:00:00-04:00,9230.0,10400.0,9220.0,10050.0,7747440,0.0,0.0,0.0
2018-03-23 00:00:00-04:00,9800.0,10000.0,9350.0,9350.0,3287610,0.0,0.0,0.0
2018-03-26 00:00:00-04:00,9240.0,9480.0,8770.0,8800.0,2645430,0.0,0.0,0.0
2018-03-27 00:00:00-04:00,8800.0,9080.0,8800.0,8950.0,1855790,0.0,0.0,0.0
2018-03-28 00:00:00-04:00,8830.0,9200.0,8480.0,9060.0,3333830,0.0,0.0,0.0
2018-03-29 00:00:00-04:00,9020.0,9200.0,8910.0,9000.0,1645420,0.0,0.0,0.0
2018-04-02 00:00:00-04:00,8800.0,8800.0,8370.0,8800.0,1532730,0.0,0.0,0.0
2018-04-03 00:00:00-04:00,8880.0,8880.0,8590.0,8660.0,3093700,0.0,0.0,0.0
2018-04-04 00:00:00-04:00,8660.0,8900.0,8660.0,8720.0,3090520,0.0,0.0,0.0
2018-04-05 00:00:00-04:00,8720.0,8950.0,8720.0,8800.0,3217820,0.0,0.0,0.0
2018-04-06 00:00:00-04:00,8820.0,8900.0,8690.0,8700.0,3159490,0.0,0.0,0.0
2018-04-09 00:00:00-04:00,8800.0,8800.0,8410.0,8410.0,1284640,0.0,0.0,0.0
