Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,32.96295071468523,33.08337850742581,32.47263568343501,32.88553237915039,5875000,0.0,0.0
2018-01-03 00:00:00-05:00,32.83391679177009,33.608100093597336,32.76510232128046,33.51347732543945,4805100,0.0,0.0
2018-01-04 00:00:00-05:00,33.805957278852986,34.528527503379536,33.68552945500058,34.27906799316406,10941900,0.0,0.0
2018-01-05 00:00:00-05:00,33.82315261570711,34.33927265937182,32.73069535125263,33.04896926879883,9508800,0.0,0.0
2018-01-08 00:00:00-05:00,32.8683258181536,33.68551857795341,32.808111925670445,33.496273040771484,5222900,0.0,0.0
2018-01-09 00:00:00-05:00,33.53929380517295,33.694127221899706,33.26402601182851,33.33284378051758,7898000,0.0,0.0
2018-01-10 00:00:00-05:00,33.436058232449476,33.71132267095019,33.08337546553225,33.5994987487793,4825600,0.0,0.0
2018-01-11 00:00:00-05:00,33.590897067502645,34.0726115068214,33.590897067502645,34.02960205078125,3776400,0.0,0.0
2018-01-12 00:00:00-05:00,34.11563326329411,34.38229723714694,33.92638765079129,34.236061096191406,5939600,0.0,0.0
2018-01-16 00:00:00-05:00,34.34787459572428,34.68335293345716,34.28766070338305,34.5543212890625,7696900,0.0,0.0
2018-01-17 00:00:00-05:00,34.55432456678414,34.64034676501073,33.87476724855642,34.0037956237793,9552400,0.0,0.0
2018-01-18 00:00:00-05:00,33.30703299039747,34.132826383197916,33.16079689796189,33.79734802246094,9700500,0.0,0.0
2018-01-19 00:00:00-05:00,33.84036380427829,33.85756824668677,33.27263033044594,33.461875915527344,10415900,0.0,0.0
2018-01-22 00:00:00-05:00,33.46187250911932,33.728533135775116,33.20380918067476,33.719932556152344,6868500,0.0,0.0
2018-01-23 00:00:00-05:00,34.02100897915052,34.89841594253166,33.84896781902266,34.81239700317383,7437600,0.0,0.0
2018-01-24 00:00:00-05:00,34.81238946874309,35.001631750655136,34.41669390166557,34.92421340942383,5648600,0.0,0.0
2018-01-25 00:00:00-05:00,35.0532528546635,35.173680683003255,34.6489566183124,35.08766174316406,4054700,0.0,0.0
2018-01-26 00:00:00-05:00,35.22528685985842,35.724202516114744,35.08765461522789,35.63818359375,8190400,0.0,0.0
2018-01-29 00:00:00-05:00,35.491948473709385,35.64678516339526,34.752177189157784,34.80378723144531,5990200,0.0,0.0
2018-01-30 00:00:00-05:00,34.60593657831662,34.769373826655524,33.80594821279503,34.27045822143555,6945800,0.0,0.0
2018-01-31 00:00:00-05:00,34.56292541870051,34.76077153528268,32.997357642779804,33.65971374511719,8171800,0.0,0.0
2018-02-01 00:00:00-05:00,33.36724513024507,34.58013013750928,33.35864127039586,34.244651794433594,8174200,0.0,0.0
2018-02-02 00:00:00-05:00,33.909172846435716,34.339273993334665,33.90057226731872,34.0037956237793,5307500,0.0,0.0
2018-02-05 00:00:00-05:00,33.831767108861484,34.012408852776765,32.23178987666956,32.27479934692383,7449900,0.0,0.0
2018-02-06 00:00:00-05:00,31.75008145682573,32.687702529047016,31.362989586383385,32.36082458496094,7436100,0.0,0.0
2018-02-07 00:00:00-05:00,32.26618670354888,32.894137267745926,32.2145766658531,32.343605041503906,5186800,0.0,0.0
2018-02-08 00:00:00-05:00,32.35220710565529,32.44682987805861,31.423187101780268,31.440391540527344,5363400,0.0,0.0
2018-02-09 00:00:00-05:00,31.801685204689054,31.939317463606827,30.47697266172306,31.216747283935547,8006900,0.0,0.0
2018-02-12 00:00:00-05:00,31.466205673924502,32.369417546449945,31.41459234811296,32.180171966552734,8825000,0.0,0.0
2018-02-13 00:00:00-05:00,32.05112904515027,32.53284340610983,31.939305133918193,32.16295623779297,4508500,0.0,0.0
2018-02-14 00:00:00-05:00,31.913502960435626,32.4124218529885,31.913502960435626,32.26618576049805,7114200,0.0,0.0
2018-02-15 00:00:00-05:00,32.472643530362106,32.91134535012981,32.214583443356865,32.851131439208984,6726100,0.0,0.0
2018-02-16 00:00:00-05:00,32.83391870370333,33.41025592449309,32.7651042292066,33.04896926879883,5131200,0.0,0.0
2018-02-20 00:00:00-05:00,32.85113892163685,33.091997901592066,32.47265092658264,32.57587432861328,3563700,0.0,0.0
2018-02-21 00:00:00-05:00,32.56725101408299,33.16078926324139,32.53284214361889,32.55864715576172,2956000,0.0,0.0
2018-02-22 00:00:00-05:00,32.77371364517669,33.26402880329135,32.54146185989046,32.67049026489258,3766300,0.0,0.0
2018-02-23 00:00:00-05:00,32.79951652200776,33.41885998260471,32.73069875893501,33.3930549621582,3319400,0.0,0.0
2018-02-26 00:00:00-05:00,33.436065584944245,33.54789281311657,33.03177269778713,33.324241638183594,3046100,0.0,0.0
2018-02-27 00:00:00-05:00,33.31564181030682,33.53929629372923,32.704898834228516,32.704898834228516,3527500,0.0,0.0
2018-02-28 00:00:00-05:00,32.71350060365614,32.84253229350359,31.71566581726074,31.715665817260742,4555400,0.0,0.0
2018-03-01 00:00:00-05:00,31.715649892970468,31.715649892970468,30.15868622227594,30.881256103515625,9791600,0.0,0.0
2018-03-02 00:00:00-05:00,30.545781702895102,31.268351753702145,30.098479402243825,31.19953727722168,6717200,0.0,0.0
2018-03-05 00:00:00-05:00,31.036102082229778,31.844691102604642,31.00169320100237,31.758668899536133,5658800,0.0,0.0
2018-03-06 00:00:00-05:00,31.87048739031942,32.29198786633536,31.715650748632793,32.16295623779297,3705600,0.0,0.0
2018-03-07 00:00:00-05:00,31.758669368742567,31.95651879801743,31.2511531294921,31.8877010345459,4190400,0.0,0.0
2018-03-08 00:00:00-05:00,31.982319801132217,32.386615907212594,31.85328815153728,32.36941146850586,3926700,0.0,0.0
2018-03-09 00:00:00-05:00,32.52425896535933,33.15220642089844,32.403827854311125,33.15220642089844,3016600,0.0,0.0
2018-03-12 00:00:00-04:00,33.76294372592219,33.986594902960654,33.05757803033943,33.289833068847656,6003200,0.0,0.0
2018-03-13 00:00:00-04:00,33.556499412376006,34.14143739809366,33.38446153068091,33.44467544555664,4590200,0.0,0.0
2018-03-14 00:00:00-04:00,33.590899794676005,33.590899794676005,31.956517362579945,32.01673126220703,7578500,0.0,0.0
2018-03-15 00:00:00-04:00,32.07693908107672,32.11994853245552,31.629633567633526,31.8704891204834,5288700,0.0,0.0
2018-03-16 00:00:00-04:00,31.818521263807714,31.974452208787486,31.67125498499454,31.79253387451172,7465100,0.26,0.0
2018-03-19 00:00:00-04:00,31.783863275752115,31.9311328316787,31.29874780823226,31.541305541992188,4151000,0.0,0.0
2018-03-20 00:00:00-04:00,31.558631471125555,31.627932264304143,30.848280991888355,31.05618667602539,7017700,0.0,0.0
2018-03-21 00:00:00-04:00,31.168807250734176,31.84450574759417,31.056189733056982,31.472007751464844,4170500,0.0,0.0
2018-03-22 00:00:00-04:00,31.203461332762743,31.54997196450705,30.69235509418322,30.752994537353516,6112800,0.0,0.0
2018-03-23 00:00:00-04:00,30.752996420651858,30.91758873296482,29.635492377332138,29.73944854736328,5598100,0.0,0.0
2018-03-26 00:00:00-04:00,30.077288399282192,30.319846110695444,29.358273319591518,30.267868041992188,5403900,0.0,0.0
2018-03-27 00:00:00-04:00,30.19856855783814,30.423800256067423,29.531531518072914,29.730775833129883,4581600,0.0,0.0
2018-03-28 00:00:00-04:00,29.82606898309487,29.938686490823972,29.38426361678911,29.704790115356445,6098100,0.0,0.0
2018-03-29 00:00:00-04:00,29.817403864456615,30.735663327724488,29.817403864456615,30.52775764465332,4209300,0.0,0.0
2018-04-02 00:00:00-04:00,30.371833927381626,30.44113473662742,29.063746867621244,29.392934799194336,4588500,0.0,0.0
2018-04-03 00:00:00-04:00,29.436250999197018,29.852065807764205,29.081075643674893,29.826078414916992,4655000,0.0,0.0
2018-04-04 00:00:00-04:00,29.375609547446743,30.397822121516015,29.254330649608374,30.319856643676758,4005500,0.0,0.0
2018-04-05 00:00:00-04:00,29.59217640407507,30.441131891759806,29.384267386563714,29.973339080810547,5741100,0.0,0.0
2018-04-06 00:00:00-04:00,29.81740686899304,29.904036999502978,28.959790056854942,29.141708374023438,4806200,0.0,0.0
2018-04-09 00:00:00-04:00,29.288984261965528,29.427589196080444,28.78653931042253,28.81252670288086,4831200,0.0,0.0
2018-04-10 00:00:00-04:00,29.159037617253222,29.505551568320826,28.968454613705845,29.211015701293945,9458200,0.0,0.0
2018-04-11 00:00:00-04:00,29.003102762984803,29.86072285882373,28.838510475929514,29.71345329284668,4901400,0.0,0.0
2018-04-12 00:00:00-04:00,29.782761913144643,29.843401359921042,29.52287809773122,29.6354923248291,4674800,0.0,0.0
2018-04-13 00:00:00-04:00,29.93869148595386,30.033979680360083,29.375607157961696,29.522876739501953,4627600,0.0,0.0
2018-04-16 00:00:00-04:00,29.652817464189777,30.146597690053085,29.600839380824514,30.05997085571289,5453100,0.0,0.0
2018-04-17 00:00:00-04:00,30.137930817051576,30.18124422630083,29.67013806611652,29.704790115356445,3716800,0.0,0.0
2018-04-18 00:00:00-04:00,29.85205617282227,29.981999704322938,29.670137872402357,29.83473014831543,3692800,0.0,0.0
2018-04-19 00:00:00-04:00,29.626830108949026,29.73078297119743,29.262990134176732,29.462234497070312,4022000,0.0,0.0
2018-04-20 00:00:00-04:00,29.652819332010946,29.999333300402338,29.53154043445459,29.687471389770508,6002500,0.0,0.0
2018-04-23 00:00:00-04:00,29.70479788137918,29.930029651120673,29.453575415612086,29.583518981933594,5283400,0.0,0.0
2018-04-24 00:00:00-04:00,29.71345299188447,29.808744479857108,28.578626410468647,28.821184158325195,5633600,0.0,0.0
2018-04-25 00:00:00-04:00,28.691251254981708,29.27166175842285,28.4920068447266,29.27166175842285,5152800,0.0,0.0
2018-04-26 00:00:00-04:00,29.30630766234183,29.834736654328385,29.15037671237793,29.748109817504883,5538900,0.0,0.0
2018-04-27 00:00:00-04:00,29.652806911221262,30.05129549473338,29.41891057622048,29.860715866088867,5021300,0.0,0.0
2018-04-30 00:00:00-04:00,29.83473596282657,29.999331575419067,29.31496834472861,29.34095573425293,5415900,0.0,0.0
2018-05-01 00:00:00-04:00,29.96468026598507,31.160149782908366,29.756771230806322,31.134159088134766,8402500,0.0,0.0
2018-05-02 00:00:00-04:00,31.151476974752338,31.186129022325865,30.31118630100178,30.588396072387695,6465300,0.0,0.0
2018-05-03 00:00:00-04:00,30.44113301304903,30.874273786267374,29.99933087839113,30.657703399658203,5149500,0.0,0.0
2018-05-04 00:00:00-04:00,30.432466191548958,31.472004521683917,30.354500734173804,31.402700424194336,4309800,0.0,0.0
2018-05-07 00:00:00-04:00,31.46334728899024,31.939801505667496,31.402707841664153,31.749221801757812,7192200,0.0,0.0
2018-05-08 00:00:00-04:00,31.472010911981958,31.688581303708997,31.22944982611837,31.437358856201172,5289800,0.0,0.0
2018-05-09 00:00:00-04:00,31.44601607263241,31.71456451263058,31.16014491162925,31.420028686523438,3403600,0.0,0.0
2018-05-10 00:00:00-04:00,31.480672308414775,31.95712650982039,31.454684918851427,31.809860229492188,3358700,0.0,0.0
2018-05-11 00:00:00-04:00,31.83583976726353,31.87915317405387,31.350721019248827,31.446012496948242,3430000,0.0,0.0
2018-05-14 00:00:00-04:00,31.46334288072642,31.887822257138122,31.446016854689045,31.601947784423828,2814600,0.0,0.0
2018-05-15 00:00:00-04:00,31.342063223595034,31.532646200664797,31.24677173506015,31.420028686523438,3023900,0.0,0.0
2018-05-16 00:00:00-04:00,31.411367618058925,31.731894171577206,31.298753395624587,31.549972534179688,3918000,0.0,0.0
2018-05-17 00:00:00-04:00,31.558636512645077,31.861833727364804,31.47200968118281,31.62793731689453,3624200,0.0,0.0
2018-05-18 00:00:00-04:00,31.575964972863105,31.671256477575117,31.00421924919308,31.142824172973633,6234600,0.0,0.0
2018-05-21 00:00:00-04:00,31.333402690031534,31.523985692231076,30.865613155381087,30.952239990234375,6020000,0.0,0.0
2018-05-22 00:00:00-04:00,30.98688656333628,31.142817482164023,30.458454372264637,30.48444175720215,6522600,0.0,0.0
2018-05-23 00:00:00-04:00,30.319848196903475,30.41513967711565,29.332287955797668,29.644149780273438,7769000,0.0,0.0
2018-05-24 00:00:00-04:00,29.64415584818735,30.01665718093678,29.52287695931114,29.81740951538086,4105400,0.0,0.0
2018-05-25 00:00:00-04:00,29.843397592181322,30.42380459650797,29.76543212694026,30.00798988342285,5770700,0.0,0.0
2018-05-29 00:00:00-04:00,29.756763748369107,29.947346707310075,29.28897431989764,29.505544662475586,4750100,0.0,0.0
2018-05-30 00:00:00-04:00,29.765431019153763,30.02531479208461,29.496882581184387,29.808744430541992,3134000,0.0,0.0
2018-05-31 00:00:00-04:00,29.860724718358703,29.8780507451174,28.994443208034184,29.07240867614746,4499500,0.0,0.0
2018-06-01 00:00:00-04:00,29.25433475618587,29.488231222536847,28.985786227130465,29.219682693481445,4280800,0.0,0.0
2018-06-04 00:00:00-04:00,29.42758524049388,29.566190155977846,29.28898032500991,29.522876739501953,3457800,0.0,0.0
2018-06-05 00:00:00-04:00,29.626827247161827,29.92136308225005,29.592175194892253,29.89537239074707,3243000,0.0,0.0
2018-06-06 00:00:00-04:00,29.860724626762433,30.077295003679243,29.66148027655117,29.947351455688477,4446100,0.0,0.0
2018-06-07 00:00:00-04:00,30.033971689728993,30.293858728644302,29.93001885692345,30.267868041992188,3243300,0.0,0.0
2018-06-08 00:00:00-04:00,30.276539295315143,30.458457618468902,30.146595747575777,30.441131591796875,3546100,0.0,0.0
2018-06-11 00:00:00-04:00,30.432477302485168,30.683696486102214,30.18991617731351,30.397825241088867,3115700,0.0,0.0
2018-06-12 00:00:00-04:00,30.48444175720215,30.545081191790565,30.20723196919757,30.48444175720215,3487500,0.0,0.0
2018-06-13 00:00:00-04:00,30.52776052026715,30.52776052026715,30.025315680414227,30.250547409057617,4840800,0.0,0.0
2018-06-14 00:00:00-04:00,30.319843620369717,30.458448487593095,30.129260688712314,30.224552154541016,2792100,0.0,0.0
2018-06-15 00:00:00-04:00,30.22456768543012,30.389163321748303,29.45357750878937,30.354511260986328,7690000,0.0,0.0
2018-06-18 00:00:00-04:00,30.025312857423057,30.08595229037961,29.722115692640287,29.92136001586914,3943700,0.0,0.0
2018-06-19 00:00:00-04:00,29.722113138194864,29.956009490040056,29.401586671999066,29.88670539855957,5157000,0.0,0.0
2018-06-20 00:00:00-04:00,30.09461686111605,30.545080274646914,29.895369233906596,30.536418914794922,5432900,0.0,0.0
2018-06-21 00:00:00-04:00,30.5190999949848,30.5190999949848,29.670144434009185,29.73944854736328,6162400,0.0,0.0
2018-06-22 00:00:00-04:00,29.887835975279064,30.132244771385118,29.66088209619192,29.669612884521484,4252700,0.26,0.0
2018-06-25 00:00:00-04:00,29.617242103200095,30.114790550253417,29.259356319708743,29.992586135864258,4667100,0.0,0.0
2018-06-26 00:00:00-04:00,30.044955169753226,30.123515619887524,29.70452766244469,29.818004608154297,2854800,0.0,0.0
2018-06-27 00:00:00-04:00,29.809273475603586,29.98384927232558,29.268077850341797,29.268077850341797,3967900,0.0,0.0
2018-06-28 00:00:00-04:00,29.26808417592235,29.2855424253317,28.718164303720563,29.058591842651367,4075600,0.0,0.0
2018-06-29 00:00:00-04:00,29.224435521891063,29.46011685632003,29.06731463227175,29.19824981689453,4480900,0.0,0.0
2018-07-02 00:00:00-04:00,28.9363896029706,29.11096545055309,28.744352174844842,29.084779739379883,3427100,0.0,0.0
2018-07-03 00:00:00-04:00,29.233168975017566,29.86164926096741,29.198252478625808,29.35537338256836,2515200,0.0,0.0
2018-07-05 00:00:00-04:00,29.433930422078124,29.966395275949168,29.30299524069935,29.870376586914062,3512500,0.0,0.0
2018-07-06 00:00:00-04:00,29.87910613531526,30.359196284256026,29.85292042913565,30.23699188232422,3113400,0.0,0.0
2018-07-09 00:00:00-04:00,30.280634128417642,30.786913284809913,30.027497880041533,30.516315460205078,2524700,0.0,0.0
2018-07-10 00:00:00-04:00,30.542508892950547,30.542508892950547,30.123517578445618,30.437759399414062,2736800,0.0,0.0
2018-07-11 00:00:00-04:00,30.167162904266807,30.167162904266807,29.652156248902017,29.818004608154297,3341600,0.0,0.0
2018-07-12 00:00:00-04:00,29.931485117117344,30.394117084194118,29.617243279170598,30.32428741455078,3452900,0.0,0.0
2018-07-13 00:00:00-04:00,30.306833633890978,30.804382174070906,30.306833633890978,30.655988693237305,3410600,0.0,0.0
2018-07-16 00:00:00-04:00,30.664712253803266,30.74327270635079,30.167163830942428,30.341739654541016,2650500,0.0,0.0
2018-07-17 00:00:00-04:00,30.210801686147153,30.93530053127488,30.149699494262393,30.821826934814453,4340600,0.0,0.0
2018-07-18 00:00:00-04:00,30.76072911381547,30.961493962795494,30.568691723564925,30.9178466796875,4181500,0.0,0.0
2018-07-19 00:00:00-04:00,30.82182877664598,31.415395815984823,30.769454039120813,31.293188095092773,4666300,0.0,0.0
2018-07-20 00:00:00-04:00,31.162252404532794,31.72090288332145,31.04877548546025,31.546323776245117,4900100,0.0,0.0
2018-07-23 00:00:00-04:00,31.406675243140555,31.581254428519536,31.022603699163597,31.040061950683594,3540700,0.0,0.0
2018-07-24 00:00:00-04:00,31.153522757230526,31.310643626364033,30.90911399627602,31.0051326751709,2395200,0.0,0.0
2018-07-25 00:00:00-04:00,30.86546899288344,31.17097993360946,30.655973397943082,30.952756881713867,4445800,0.0,0.0
2018-07-26 00:00:00-04:00,30.96149491461035,31.415399368361754,30.70835531601086,31.179718017578125,3156600,0.0,0.0
2018-07-27 00:00:00-04:00,31.284464069336092,31.520145419326322,31.153528876068094,31.47650146484375,2898900,0.0,0.0
2018-07-30 00:00:00-04:00,31.520155320446783,31.9740599152508,31.46778056072355,31.825666427612305,5506700,0.0,0.0
2018-07-31 00:00:00-04:00,31.886760907202124,32.864402872411034,31.56379162520981,32.74219512939453,8142100,0.0,0.0
2018-08-01 00:00:00-04:00,32.25337952290348,33.30957868090203,32.25337952290348,32.89059066772461,7858500,0.0,0.0
2018-08-02 00:00:00-04:00,32.6985445370708,33.16117971721057,32.576340148670816,33.004058837890625,3956300,0.0,0.0
2018-08-03 00:00:00-04:00,33.16118955835864,33.257204942152946,32.4279596805404,33.1175422668457,4375700,0.0,0.0
2018-08-06 00:00:00-04:00,33.178628653661455,33.257189079163886,32.803288098282316,32.8993034362793,3438100,0.0,0.0
2018-08-07 00:00:00-04:00,32.98660440274594,33.484152801458116,32.83821096410499,33.047706604003906,3863500,0.0,0.0
2018-08-08 00:00:00-04:00,32.99533534528945,33.08262659188882,32.5501616420047,32.57634735107422,4247800,0.0,0.0
2018-08-09 00:00:00-04:00,32.567613317924575,33.0651616687445,32.50651112254808,32.5850715637207,4464200,0.0,0.0
2018-08-10 00:00:00-04:00,32.445410081937275,32.471599119161255,31.991508947779675,32.20973205566406,3738700,0.0,0.0
2018-08-13 00:00:00-04:00,32.26210877309938,32.340669238042835,31.74710202065245,31.991514205932617,4529900,0.0,0.0
2018-08-14 00:00:00-04:00,32.052606792414394,32.48032216099866,32.052606792414394,32.28828811645508,2648400,0.0,0.0
2018-08-15 00:00:00-04:00,31.782014186500355,32.85567150769154,31.782014186500355,32.7771110534668,4455500,0.0,0.0
2018-08-16 00:00:00-04:00,32.79457853454397,33.04771821717914,32.68983234269616,32.83822250366211,3760300,0.0,0.0
2018-08-17 00:00:00-04:00,32.855669110655796,33.580171394517976,32.82948340443146,33.38813400268555,4218700,0.0,0.0
2018-08-20 00:00:00-04:00,33.44050534729211,33.87695149906132,33.37067236469549,33.81584930419922,4513300,0.0,0.0
