Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-01-02 00:00:00-05:00,179.00087605838425,180.0099489880308,178.13030215082557,178.75355529785156,2942074,0.0,0.0,0.0
2018-01-03 00:00:00-05:00,178.81288870358628,180.0099276848163,178.1698608404047,179.8516387939453,2332070,0.0,0.0,0.0
2018-01-04 00:00:00-05:00,179.92090633402063,182.4139038863361,179.89122904966962,181.4048309326172,3321347,0.0,0.0,0.0
2018-01-05 00:00:00-05:00,181.7312618139433,184.00661545420294,181.53340825723785,183.8186492919922,3674232,0.0,0.0,0.0
2018-01-08 00:00:00-05:00,183.48230076711977,184.36276194477244,182.67108154296875,182.67108154296875,2049481,0.0,0.0,0.0
2018-01-09 00:00:00-05:00,182.60186313597063,183.54069780163414,180.04951111207149,181.6323699951172,3756790,0.0,0.0,0.0
2018-01-10 00:00:00-05:00,180.84868783796065,182.5350584239694,180.73956893987577,182.00930786132812,4152549,0.5,0.0,0.0
2018-01-11 00:00:00-05:00,181.95971288179646,182.88226635456095,181.87043790792708,182.7334747314453,3596113,0.0,0.0,0.0
2018-01-12 00:00:00-05:00,182.82274576402574,183.68576743245646,182.23747854374474,182.72354125976562,2414419,0.0,0.0,0.0
2018-01-16 00:00:00-05:00,182.96162504662823,183.9040073017735,182.69378499129817,183.16001892089844,2335205,0.0,0.0,0.0
2018-01-17 00:00:00-05:00,183.68577931488932,184.17185719883625,182.65907166166102,183.61634826660156,1775933,0.0,0.0,0.0
2018-01-18 00:00:00-05:00,183.39810842361226,184.9158435739945,183.39810842361226,184.0032196044922,2219429,0.0,0.0,0.0
2018-01-19 00:00:00-05:00,184.53886106681244,186.44346934328664,183.86926855374796,186.294677734375,3419784,0.0,0.0,0.0
2018-01-22 00:00:00-05:00,186.88987406551104,188.0901819726191,186.49308631942432,187.8223419189453,2576435,0.0,0.0,0.0
2018-01-23 00:00:00-05:00,187.4850592667463,188.11496393737167,186.61210811537526,187.79257202148438,1990261,0.0,0.0,0.0
2018-01-24 00:00:00-05:00,187.95130846638696,189.40952692365346,187.95130846638696,188.61593627929688,2464051,0.0,0.0,0.0
2018-01-25 00:00:00-05:00,188.61593281541704,191.383562919035,188.47705559044127,190.33206176757812,2613102,0.0,0.0,0.0
2018-01-26 00:00:00-05:00,191.1752566174369,191.55221557617188,190.024550949233,191.55221557617188,2742909,0.0,0.0,0.0
2018-01-29 00:00:00-05:00,191.41334129133574,192.84178629781928,191.01653839802142,192.1870880126953,1363969,0.0,0.0,0.0
2018-01-30 00:00:00-05:00,184.76704767173848,188.26875212771915,183.92386983667004,186.3839874267578,6423931,0.0,0.0,0.0
2018-01-31 00:00:00-05:00,187.1378584876814,189.04248193193638,185.32254028320312,185.32254028320312,3425768,0.0,0.0,0.0
2018-02-01 00:00:00-05:00,185.02494832202842,187.33627396274295,184.667833305942,185.88796997070312,2596718,0.0,0.0,0.0
2018-02-02 00:00:00-05:00,185.20349087248732,185.88796255405035,183.09057432005332,183.51712036132812,2199354,0.0,0.0,0.0
2018-02-05 00:00:00-05:00,183.01123709357776,183.904017143814,179.33096771250567,179.49960327148438,2996979,0.0,0.0,0.0
2018-02-06 00:00:00-05:00,177.92233365685584,182.03906311833865,177.36682478013813,180.55108642578125,3450429,0.0,0.0,0.0
2018-02-07 00:00:00-05:00,180.0352783203125,182.64418734896105,179.93607381243206,180.0352783203125,2123860,0.0,0.0,0.0
2018-02-08 00:00:00-05:00,180.3427863401476,180.44197570892533,176.5732421875,176.5732421875,3694547,0.0,0.0,0.0
2018-02-09 00:00:00-05:00,177.22795963235617,177.41643911475495,172.21843473223987,174.9761505126953,4046386,0.0,0.0,0.0
2018-02-12 00:00:00-05:00,175.16463078127154,177.42635430724246,173.99408116050677,175.95822143554688,4543659,0.0,0.0,0.0
2018-02-13 00:00:00-05:00,175.620932822166,177.31723301201154,175.40271015325362,177.08908081054688,2011528,0.0,0.0,0.0
2018-02-14 00:00:00-05:00,176.38474550516636,177.1386633440496,175.31340052608036,175.35308837890625,1913984,0.0,0.0,0.0
2018-02-15 00:00:00-05:00,175.85899682138069,176.59307074154216,174.48013908261103,175.7498779296875,2274553,0.0,0.0,0.0
2018-02-16 00:00:00-05:00,175.3233456751784,177.43626236370736,175.21422677490827,177.0791473388672,2138366,0.0,0.0,0.0
2018-02-20 00:00:00-05:00,176.57323850251137,177.25771021966722,175.24398292406838,176.60299682617188,1909648,0.0,0.0,0.0
2018-02-21 00:00:00-05:00,176.57323563148094,177.22794901433082,174.36111450195312,174.36111450195312,3276242,0.0,0.0,0.0
2018-02-22 00:00:00-05:00,175.12493209734248,175.472132717275,173.58736827430883,173.65679931640625,1432158,0.0,0.0,0.0
2018-02-23 00:00:00-05:00,173.71632209162985,174.6289460220569,172.8731443422321,174.14288330078125,1819930,0.0,0.0,0.0
2018-02-26 00:00:00-05:00,174.42065391928662,175.11504011153167,173.51794430112616,174.34129333496094,1515352,0.0,0.0,0.0
2018-02-27 00:00:00-05:00,174.68846590204274,176.00779188686315,174.60910533048158,174.8571014404297,1227374,0.0,0.0,0.0
2018-02-28 00:00:00-05:00,175.2539042285708,176.81132719844973,174.93002890992113,175.64077758789062,2102224,0.0,0.0,0.0
2018-03-01 00:00:00-05:00,175.6407709328663,176.96011211760379,174.5109082304039,175.03565979003906,1737915,0.0,0.0,0.0
2018-03-02 00:00:00-05:00,174.80751259377075,176.4046082697464,174.15279918055484,176.1070098876953,1386502,0.0,0.0,0.0
2018-03-05 00:00:00-05:00,175.77966129816718,177.47596155865173,175.32335687623595,177.02957153320312,1736775,0.0,0.0,0.0
2018-03-06 00:00:00-05:00,177.1684361560587,177.23786719946148,176.16652213275,176.8013916015625,1347095,0.0,0.0,0.0
2018-03-07 00:00:00-05:00,176.0772528730026,177.20811462402344,175.6011045400682,177.20811462402344,2097535,0.0,0.0,0.0
2018-03-08 00:00:00-05:00,177.05933115696863,177.0990038796731,174.20241075478336,174.8372802734375,3374469,0.0,0.0,0.0
2018-03-09 00:00:00-05:00,175.39278298581277,176.5930909316706,174.72815516459596,175.95822143554688,1605823,0.0,0.0,0.0
2018-03-12 00:00:00-04:00,175.97803735285586,176.6922673758001,175.65069580078125,175.65069580078125,3340563,0.0,0.0,0.0
2018-03-13 00:00:00-04:00,176.03757464094906,176.1962806559702,175.45646995590593,176.01773071289062,2333877,0.0,0.0,0.0
2018-03-14 00:00:00-04:00,176.15662706147592,176.25581643957275,174.7480107460371,175.20431518554688,1887897,0.0,0.0,0.0
2018-03-15 00:00:00-04:00,175.08526100928776,175.4423760281371,172.75509043065256,173.19056701660156,1873553,0.0,0.0,0.0
2018-03-16 00:00:00-04:00,173.4782632131961,173.7857760023295,172.4565203360509,172.5160369873047,1900422,0.0,0.0,0.0
2018-03-19 00:00:00-04:00,172.50611039996147,172.86322545006507,170.1650262129452,170.6808624267578,1405117,0.0,0.0,0.0
2018-03-20 00:00:00-04:00,170.90900123863585,171.3851646924278,169.63926230148826,170.25430297851562,1801710,0.0,0.0,0.0
2018-03-21 00:00:00-04:00,169.92696167616546,170.7205523679052,168.53817418150004,168.6472930908203,1980097,0.0,0.0,0.0
2018-03-22 00:00:00-04:00,168.19098612736576,169.18297069298103,167.67514991503052,168.09178161621094,1680657,0.0,0.0,0.0
2018-03-23 00:00:00-04:00,168.17112835790243,168.44888280249776,166.71290995553593,166.76251220703125,1530017,0.0,0.0,0.0
