Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,64.30852942146903,64.46211247174688,61.89386510697894,62.3546142578125,645200,0.0,0.0
2018-01-03 00:00:00-05:00,62.346083267174485,62.49113212499024,61.723216834072225,62.107177734375,534000,0.0,0.0
2018-01-04 00:00:00-05:00,62.030396236647185,62.960428985319126,61.92801184905357,62.81538009643555,622400,0.0,0.0
2018-01-05 00:00:00-05:00,62.96893866831119,63.20784415925517,62.6276423199542,63.139583587646484,431500,0.0,0.0
2018-01-08 00:00:00-05:00,62.98601538634427,63.16519454673975,62.53380038491456,62.858028411865234,468600,0.0,0.0
2018-01-09 00:00:00-05:00,62.934817571425356,63.66006834902159,62.38021173807976,62.46553421020508,679500,0.0,0.0
2018-01-10 00:00:00-05:00,62.38024197435293,62.80686105145303,61.561134127483584,61.59526443481445,549900,0.0,0.0
2018-01-11 00:00:00-05:00,61.680556497709645,62.260758416518115,61.58669982630774,62.09010696411133,551000,0.0,0.0
2018-01-12 00:00:00-05:00,62.2522274885118,63.267582527216454,61.9706574595065,63.165191650390625,399500,0.0,0.0
2018-01-16 00:00:00-05:00,63.36997953928826,63.66861802886576,63.011621163421985,63.31025314331055,634100,0.0,0.0
2018-01-17 00:00:00-05:00,63.65154061643336,64.2402768003871,63.57475233662445,64.04402923583984,453500,0.0,0.0
2018-01-18 00:00:00-05:00,63.91606233144256,64.24882463393064,63.78807532824959,63.87339782714844,401900,0.0,0.0
2018-01-19 00:00:00-05:00,64.07814244291372,64.50476124281286,63.72831841203329,64.12934112548828,443800,0.0,0.0
2018-01-22 00:00:00-05:00,64.26587842470394,64.93993714746539,64.21468623375881,64.7863540649414,440700,0.0,0.0
2018-01-23 00:00:00-05:00,64.74366963912007,66.14297884490651,64.74366963912007,65.70783233642578,754300,0.0,0.0
2018-01-24 00:00:00-05:00,66.4416195193449,66.58666836051172,65.6822385159576,65.9040756225586,558000,0.0,0.0
2018-01-25 00:00:00-05:00,65.92968954428211,66.25392411187075,65.54573509388233,65.88703155517578,404100,0.0,0.0
2018-01-26 00:00:00-05:00,66.10887961091066,66.38191549609522,65.81024111893997,66.13447570800781,476400,0.0,0.0
2018-01-29 00:00:00-05:00,66.11740271272788,66.23685549734655,65.28123322039721,65.3494873046875,461100,0.0,0.0
2018-01-30 00:00:00-05:00,65.24710122941362,66.12593519758624,65.09351815179298,65.17884063720703,479100,0.0,0.0
2018-01-31 00:00:00-05:00,65.28977142372509,66.1515436598055,64.97407751770274,65.61400604248047,1092800,0.0,0.0
