Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-01-02 00:00:00-05:00,38.31735455732808,38.36533448418514,36.53247345742863,37.30016326904297,2932313,0.0,0.0,0.0
2018-01-03 00:00:00-05:00,45.82152671224662,47.40441028952851,45.21696941860503,45.72556686401367,19006353,0.0,0.0,0.0
2018-01-04 00:00:00-05:00,45.725562664411505,46.31092354188456,44.1517942092433,44.4588737487793,9295314,0.0,0.0,0.0
2018-01-05 00:00:00-05:00,44.44927852516598,44.56443107225601,42.712377495321306,43.2017822265625,5796481,0.0,0.0,0.0
2018-01-08 00:00:00-05:00,43.22097716114136,43.75835818241775,43.05784102208699,43.68159103393555,3236620,0.0,0.0,0.0
2018-01-09 00:00:00-05:00,43.624013795771106,43.89270797239338,42.875516695155156,42.99066925048828,2255677,0.0,0.0,0.0
2018-01-10 00:00:00-05:00,42.51086618242337,43.182596188594985,41.858328880500544,42.47248077392578,2328949,0.0,0.0,0.0
2018-01-11 00:00:00-05:00,42.79874860741662,43.432093192993555,42.49167266656925,42.71238327026367,2080458,0.0,0.0,0.0
2018-01-12 00:00:00-05:00,42.664403036669604,42.86592093504496,42.21338731087248,42.27096176147461,1622130,0.0,0.0,0.0
2018-01-16 00:00:00-05:00,42.27095532600639,42.5108585953488,40.32294195034868,40.60123062133789,3117615,0.0,0.0,0.0
2018-01-17 00:00:00-05:00,40.543656892861264,41.19619414872133,40.409311633237216,40.812347412109375,1885007,0.0,0.0,0.0
2018-01-18 00:00:00-05:00,40.764370522821615,41.21538992285412,39.83354449658739,40.75477600097656,2401581,0.0,0.0,0.0
2018-01-19 00:00:00-05:00,40.908308937847785,41.59922790527344,40.179000905866666,41.59922790527344,2640205,0.0,0.0,0.0
2018-01-22 00:00:00-05:00,41.64721108714386,41.92933611590669,41.397709624701704,41.60882568359375,2581295,0.0,0.0,0.0
2018-01-23 00:00:00-05:00,41.39771443287111,42.213387880196954,38.99868134185509,39.4976806640625,4123491,0.0,0.0,0.0
2018-01-24 00:00:00-05:00,39.62243013147104,39.82394802606285,38.72039137554491,39.0754508972168,3641390,0.0,0.0,0.0
2018-01-25 00:00:00-05:00,38.94110764874079,40.30375671386719,38.893124057478936,40.30375671386719,3046783,0.0,0.0,0.0
2018-01-26 00:00:00-05:00,40.12142643619087,41.69519138969339,39.516869137007085,41.67599868774414,2159224,0.0,0.0,0.0
2018-01-29 00:00:00-05:00,41.55124624049143,42.127016293305005,41.244170343244235,41.56084442138672,1920047,0.0,0.0,0.0
2018-01-30 00:00:00-05:00,41.41690478212773,41.771960634433974,38.729988605080514,39.094642639160156,2409446,0.0,0.0,0.0
