Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-01-02 00:00:00-05:00,31.84000015258789,32.90999984741211,31.809999465942383,32.900001525878906,2408374,0.0,0.0,0.0
2018-01-03 00:00:00-05:00,33.0,33.58000183105469,32.91999816894531,33.099998474121094,3967329,0.0,0.0,0.0
2018-01-04 00:00:00-05:00,33.720001220703125,33.970001220703125,33.02000045776367,33.84000015258789,3462188,0.0,0.0,0.0
2018-01-05 00:00:00-05:00,33.54999923706055,34.01499938964844,33.060001373291016,33.91999816894531,3217955,0.0,0.0,0.0
2018-01-08 00:00:00-05:00,33.88999938964844,34.935001373291016,33.65999984741211,34.79999923706055,3041924,0.0,0.0,0.0
2018-01-09 00:00:00-05:00,34.88999938964844,35.20000076293945,34.400001525878906,34.52000045776367,2124811,0.0,0.0,0.0
2018-01-10 00:00:00-05:00,34.709999084472656,35.040000915527344,33.94499969482422,34.029998779296875,2135996,0.0,0.0,0.0
2018-01-11 00:00:00-05:00,34.25,35.150001525878906,33.97999954223633,34.599998474121094,2212221,0.0,0.0,0.0
2018-01-12 00:00:00-05:00,34.630001068115234,34.81999969482422,34.060001373291016,34.75,2046538,0.0,0.0,0.0
2018-01-16 00:00:00-05:00,34.95000076293945,35.119998931884766,34.08000183105469,34.099998474121094,1926615,0.0,0.0,0.0
2018-01-17 00:00:00-05:00,34.33000183105469,34.70000076293945,33.7599983215332,34.33000183105469,2186744,0.0,0.0,0.0
2018-01-18 00:00:00-05:00,34.33000183105469,34.400001525878906,33.70000076293945,33.7400016784668,2243593,0.0,0.0,0.0
2018-01-19 00:00:00-05:00,33.459999084472656,33.47999954223633,33.0,33.31999969482422,3670246,0.0,0.0,0.0
2018-01-22 00:00:00-05:00,33.7599983215332,34.150001525878906,33.470001220703125,34.13999938964844,1629794,0.0,0.0,0.0
2018-01-23 00:00:00-05:00,34.04999923706055,34.34000015258789,33.67499923706055,33.86000061035156,1893867,0.0,0.0,0.0
2018-01-24 00:00:00-05:00,34.02000045776367,34.400001525878906,33.630001068115234,34.130001068115234,2431250,0.0,0.0,0.0
2018-01-25 00:00:00-05:00,34.31999969482422,34.58000183105469,33.68000030517578,33.810001373291016,3444678,0.0,0.0,0.0
2018-01-26 00:00:00-05:00,33.810001373291016,34.02000045776367,33.5099983215332,33.959999084472656,2071192,0.0,0.0,0.0
2018-01-29 00:00:00-05:00,33.75,34.36000061035156,33.23500061035156,33.33000183105469,3558375,0.0,0.0,0.0
2018-01-30 00:00:00-05:00,32.68000030517578,32.790000915527344,31.459999084472656,31.670000076293945,3581755,0.0,0.0,0.0
2018-01-31 00:00:00-05:00,31.90999984741211,32.31999969482422,31.440000534057617,31.65999984741211,2634464,0.0,0.0,0.0
2018-02-01 00:00:00-05:00,31.75,32.279998779296875,31.59749984741211,32.060001373291016,2256601,0.0,0.0,0.0
2018-02-02 00:00:00-05:00,31.65999984741211,31.8700008392334,30.309999465942383,30.360000610351562,3736398,0.0,0.0,0.0
2018-02-05 00:00:00-05:00,30.0,30.639999389648438,29.280000686645508,29.40999984741211,4250786,0.0,0.0,0.0
2018-02-06 00:00:00-05:00,28.899999618530273,30.1299991607666,28.649999618530273,29.639999389648438,3701765,0.0,0.0,0.0
2018-02-07 00:00:00-05:00,29.56999969482422,29.93000030517578,28.459999084472656,28.530000686645508,3800172,0.0,0.0,0.0
2018-02-08 00:00:00-05:00,28.56999969482422,28.84000015258789,26.34000015258789,26.3799991607666,3909500,0.0,0.0,0.0
2018-02-09 00:00:00-05:00,26.600000381469727,26.790000915527344,24.559999465942383,25.979999542236328,5406616,0.0,0.0,0.0
2018-02-12 00:00:00-05:00,26.440000534057617,27.329999923706055,26.25,26.780000686645508,3838653,0.0,0.0,0.0
2018-02-13 00:00:00-05:00,26.440000534057617,26.780000686645508,26.010000228881836,26.110000610351562,2816644,0.0,0.0,0.0
2018-02-14 00:00:00-05:00,25.700000762939453,26.780000686645508,25.40999984741211,26.729999542236328,3524933,0.0,0.0,0.0
2018-02-15 00:00:00-05:00,26.8700008392334,26.8700008392334,25.045000076293945,25.690000534057617,4520733,0.0,0.0,0.0
2018-02-16 00:00:00-05:00,25.559999465942383,26.56999969482422,25.510000228881836,25.899999618530273,4352675,0.0,0.0,0.0
2018-02-20 00:00:00-05:00,26.030000686645508,26.399999618530273,25.55500030517578,25.729999542236328,5699220,0.0,0.0,0.0
2018-02-21 00:00:00-05:00,24.329999923706055,25.020000457763672,23.100000381469727,23.200000762939453,13105350,0.0,0.0,0.0
2018-02-22 00:00:00-05:00,23.600000381469727,24.229999542236328,22.959999084472656,23.459999084472656,7312432,0.0,0.0,0.0
2018-02-23 00:00:00-05:00,23.670000076293945,24.700000762939453,23.559999465942383,24.65999984741211,6302475,0.0,0.0,0.0
2018-02-26 00:00:00-05:00,24.75,25.059999465942383,24.40999984741211,24.860000610351562,4971429,0.0,0.0,0.0
2018-02-27 00:00:00-05:00,24.739999771118164,25.010000228881836,24.229999542236328,24.239999771118164,4065338,0.0,0.0,0.0
2018-02-28 00:00:00-05:00,24.360000610351562,24.6200008392334,23.309999465942383,23.329999923706055,5292428,0.0,0.0,0.0
2018-03-01 00:00:00-05:00,23.399999618530273,23.940000534057617,23.239999771118164,23.350000381469727,4548183,0.0,0.0,0.0
2018-03-02 00:00:00-05:00,23.299999237060547,24.010000228881836,23.049999237060547,23.959999084472656,3771395,0.0,0.0,0.0
2018-03-05 00:00:00-05:00,23.950000762939453,24.6200008392334,23.8799991607666,24.3799991607666,3728369,0.0,0.0,0.0
2018-03-06 00:00:00-05:00,24.670000076293945,24.709999084472656,23.170000076293945,23.200000762939453,5575638,0.0,0.0,0.0
2018-03-07 00:00:00-05:00,23.010000228881836,23.6299991607666,22.719999313354492,22.940000534057617,5428250,0.0,0.0,0.0
2018-03-08 00:00:00-05:00,23.100000381469727,23.610000610351562,22.93000030517578,23.510000228881836,4133467,0.0,0.0,0.0
2018-03-09 00:00:00-05:00,23.809999465942383,23.93000030517578,23.260000228881836,23.3700008392334,3630249,0.0,0.0,0.0
2018-03-12 00:00:00-04:00,23.309999465942383,23.65999984741211,23.149999618530273,23.299999237060547,2957627,0.0,0.0,0.0
