Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-01-02 00:00:00-05:00,74.98999786376953,76.0199966430664,74.80000305175781,75.2300033569336,2635265,0.0,0.0,0.0
2018-01-03 00:00:00-05:00,75.16000366210938,75.95999908447266,74.48100280761719,75.66000366210938,2904331,0.0,0.0,0.0
2018-01-04 00:00:00-05:00,75.88999938964844,76.31999969482422,75.08000183105469,76.08000183105469,3532487,0.0,0.0,0.0
2018-01-05 00:00:00-05:00,76.37000274658203,76.37000274658203,75.11000061035156,76.01000213623047,2498619,0.0,0.0,0.0
2018-01-08 00:00:00-05:00,75.93000030517578,76.66999816894531,75.29000091552734,76.55999755859375,2890968,0.0,0.0,0.0
2018-01-09 00:00:00-05:00,76.66999816894531,80.0,76.54000091552734,79.91000366210938,6904835,0.0,0.0,0.0
2018-01-10 00:00:00-05:00,79.25,80.76000213623047,78.9000015258789,80.3499984741211,6099589,0.0,0.0,0.0
2018-01-11 00:00:00-05:00,80.44000244140625,81.04000091552734,79.87999725341797,80.08999633789062,5054128,0.0,0.0,0.0
2018-01-12 00:00:00-05:00,80.56999969482422,81.75499725341797,80.1500015258789,80.87000274658203,3156200,0.0,0.0,0.0
2018-01-16 00:00:00-05:00,81.18000030517578,81.37000274658203,80.01000213623047,80.41000366210938,4313242,0.0,0.0,0.0
2018-01-17 00:00:00-05:00,80.97000122070312,81.0250015258789,80.44999694824219,80.77999877929688,3308998,0.0,0.0,0.0
2018-01-18 00:00:00-05:00,80.58000183105469,80.80999755859375,79.94000244140625,80.0,2856788,0.0,0.0,0.0
2018-01-19 00:00:00-05:00,80.2699966430664,80.69999694824219,79.61000061035156,80.22000122070312,3648744,0.0,0.0,0.0
2018-01-22 00:00:00-05:00,80.41000366210938,81.25,79.88999938964844,81.12000274658203,5121558,0.0,0.0,0.0
2018-01-23 00:00:00-05:00,80.66000366210938,81.66500091552734,80.52880096435547,81.1500015258789,2934543,0.0,0.0,0.0
2018-01-24 00:00:00-05:00,81.4800033569336,81.98999786376953,80.83999633789062,80.95999908447266,3653051,0.0,0.0,0.0
2018-01-25 00:00:00-05:00,81.1500015258789,81.19940185546875,80.5199966430664,80.80000305175781,2403380,0.0,0.0,0.0
2018-01-26 00:00:00-05:00,81.0,81.54000091552734,80.8499984741211,81.31999969482422,3774849,0.0,0.0,0.0
2018-01-29 00:00:00-05:00,81.23999786376953,83.48500061035156,81.0,81.91999816894531,3477420,0.0,0.0,0.0
2018-01-30 00:00:00-05:00,75.48999786376953,79.80000305175781,72.57009887695312,79.30500030517578,12031519,0.0,0.0,0.0
2018-01-31 00:00:00-05:00,80.0,80.33000183105469,78.45999908447266,79.18000030517578,5135280,0.0,0.0,0.0
2018-02-01 00:00:00-05:00,77.02999877929688,78.43000030517578,75.80000305175781,78.0999984741211,4468761,0.0,0.0,0.0
2018-02-02 00:00:00-05:00,77.61000061035156,78.2300033569336,76.44000244140625,76.5,3456709,0.0,0.0,0.0
2018-02-05 00:00:00-05:00,76.58000183105469,77.5,74.5,74.5,4704734,0.0,0.0,0.0
2018-02-06 00:00:00-05:00,73.76000213623047,76.12999725341797,72.94999694824219,75.94000244140625,6762652,0.0,0.0,0.0
2018-02-07 00:00:00-05:00,75.37999725341797,76.33000183105469,74.91999816894531,74.94999694824219,3692983,0.0,0.0,0.0
2018-02-08 00:00:00-05:00,74.7300033569336,75.93769836425781,73.29000091552734,73.3499984741211,4190399,0.0,0.0,0.0
2018-02-09 00:00:00-05:00,73.81999969482422,74.27999877929688,68.83999633789062,71.70999908447266,9262811,0.0,0.0,0.0
2018-02-12 00:00:00-05:00,72.0999984741211,73.70999908447266,72.06999969482422,72.88999938964844,3796363,0.0,0.0,0.0
2018-02-13 00:00:00-05:00,71.94000244140625,74.05359649658203,71.41000366210938,73.58999633789062,3720954,0.0,0.0,0.0
2018-02-14 00:00:00-05:00,73.12999725341797,75.08000183105469,72.79499816894531,74.93000030517578,3977299,0.0,0.0,0.0
2018-02-15 00:00:00-05:00,75.19000244140625,75.69999694824219,74.06999969482422,74.06999969482422,3485095,0.0,0.0,0.0
2018-02-16 00:00:00-05:00,74.19000244140625,75.63999938964844,74.11000061035156,75.2300033569336,3136158,0.0,0.0,0.0
2018-02-20 00:00:00-05:00,74.58000183105469,76.33000183105469,74.13999938964844,76.05000305175781,4049858,0.0,0.0,0.0
2018-02-21 00:00:00-05:00,76.05000305175781,77.19000244140625,75.81999969482422,75.83000183105469,3093919,0.0,0.0,0.0
2018-02-22 00:00:00-05:00,75.72000122070312,76.5,74.36000061035156,74.72000122070312,2555999,0.0,0.0,0.0
